class_id,replicate,experiment_id,student_id,scenario,scenario_label,seed,model_version,day,temperature_c,thermal_performance,degree_days,cumulative_degree_days,hydration_pct,nutrient_pct,root_health_pct,plant_health_pct,host_quality_index,enemy_pressure,nymphs_modelled,apterous_adults_modelled,alate_adults_modelled,total_aphids_modelled,nymphs_observed,apterous_adults_observed,alate_adults_observed,total_aphids_observed,fecundity_per_adult,new_nymphs,matured_nymphs,alate_fraction,mortality_rate,mortality_count,alate_emigrants,lambda_from_day_0,intervention,event_note
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,5,23.7,0.971,19.7,98.9,67.9,66.4,99.5,75.2,0.661,0,619.47,98.55,14.96,732.97,621,94,15,730,2.941,221.92,35.89,0.207,0.0503,28.56,0.8,11.276,water +32%,intervention: water +32%
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,6,23.4,0.975,19.4,118.3,57.8,61.9,100,70.1,0.597,0,802.61,125.98,24.36,952.95,798,122,26,946,2.61,266.95,44.32,0.268,0.059,45.42,1.55,14.661,,
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,7,23.7,0.971,19.7,138,47.2,56.9,100,64.5,0.529,0,900.83,152.78,36.44,1090.05,818,160,35,1013,1.589,209.86,51.05,0.327,0.0699,69.95,2.81,16.77,,
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,8,21.8,0.991,17.8,155.8,68.7,51.6,100,69.3,0.588,0,1001.1,186.41,50.83,1238.34,1009,189,51,1249,1.437,232.6,64.15,0.332,0.0701,80.06,4.24,19.051,water +32%,intervention: water +32%
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,9,20.6,0.998,16.6,172.4,58.2,46,100,63.5,0.518,0.033,1041.14,212.12,63.14,1316.39,1099,218,60,1377,1.007,200.52,63.48,0.368,0.0897,116.17,6.29,20.252,,Aphidius-like parasitoid pressure
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,10,21,0.996,17,189.4,47.5,62.3,100,66.8,0.557,0.063,1062.55,238.61,74.85,1376.02,1106,226,75,1407,0.887,202.2,70.44,0.37,0.0981,134.75,7.83,21.17,fertiliser +22%,intervention: fertiliser +22%
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,11,21.2,0.995,17.2,206.6,68.6,56.5,100,71.4,0.613,0.105,1032.25,265.9,85.87,1384.01,1003,239,84,1326,0.669,172.09,78.25,0.368,0.1082,154.85,9.25,21.292,water +32%,intervention: water +32%
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,12,20.5,0.998,16.5,223.1,58.1,50.8,100,65.5,0.541,0.141,1006.57,278.84,90.22,1375.62,996,257,85,1338,0.627,180.28,67.81,0.391,0.1239,177.66,11.01,21.163,,
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,13,20.1,0.999,16.1,239.2,47.8,45.2,100,59.8,0.474,0.168,943.52,280.57,89.43,1313.52,875,266,84,1225,0.476,143.44,58.44,0.412,0.1362,193.6,11.94,20.208,,
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,14,18.8,1,14.8,254,69.7,61.4,100,73.8,0.644,0.211,1004.61,293.82,93.19,1391.61,981,288,95,1364,0.891,269.9,72.92,0.377,0.1334,180.6,11.22,21.409,water +32%; fertiliser +22%,high natural enemy pressure; intervention: water +32%; fertiliser +22%
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,15,19.2,1,15.2,269.2,59.7,55.8,100,68.1,0.573,0.23,956.66,298.23,94.49,1349.38,974,293,89,1356,0.571,180.94,69.39,0.401,0.147,211.04,12.13,20.76,,high natural enemy pressure
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,16,19,1,15,284.2,49.8,50.2,100,62.5,0.506,0.24,926.8,293.38,91.24,1311.42,928,303,88,1319,0.582,187.2,58.92,0.416,0.1531,212.58,12.59,20.176,,high natural enemy pressure
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,17,19.5,1,15.5,299.7,39.9,44.8,99.8,56.9,0.442,0.224,891.06,284.1,85.89,1261.05,918,304,84,1306,0.527,166.68,50.53,0.426,0.1517,204.71,12.33,19.401,,high natural enemy pressure
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,18,20.7,0.998,16.7,316.4,61.3,61.1,100,70.9,0.607,0.24,998.92,289.48,87.42,1375.83,995,293,85,1373,1.014,309.89,65.36,0.387,0.142,184.17,10.94,21.167,water +32%; fertiliser +22%,high natural enemy pressure; intervention: water +32%; fertiliser +22%
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,19,21.2,0.995,17.2,333.6,50.5,55.3,100,64.9,0.534,0.229,993.12,290.8,88.7,1372.61,955,277,85,1317,0.705,219.34,64.76,0.408,0.1487,211.06,11.51,21.117,,high natural enemy pressure
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,20,21.6,0.993,17.6,351.2,39.7,49.8,99.8,59,0.465,0.24,945.3,284.06,86.19,1315.55,1011,285,92,1388,0.565,176.8,56.53,0.426,0.1567,221.87,11.99,20.239,,high natural enemy pressure
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,21,23.6,0.973,19.6,370.8,60.4,44.3,100,63.5,0.518,0.23,919.39,282.52,85.34,1287.26,976,297,85,1358,0.6,183.31,58.42,0.409,0.1477,200.25,11.35,19.804,water +32%,high natural enemy pressure; intervention: water +32%
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,22,23.6,0.973,19.6,390.4,49.2,60.8,100,66.8,0.557,0.233,898.38,283.97,85.55,1267.91,946,288,88,1322,0.603,183.37,60.82,0.398,0.1446,191.66,11.07,19.506,fertiliser +22%,high natural enemy pressure; intervention: fertiliser +22%
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,23,23.9,0.968,19.9,410.3,37.8,55.4,99.8,60.7,0.485,0.225,913.1,278.87,82.58,1274.55,836,271,85,1192,0.686,209.41,52.28,0.412,0.1468,191.43,11.33,19.609,,high natural enemy pressure
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,24,25.1,0.944,21.1,431.4,57.9,49.8,100,65,0.536,0.224,962.1,278.72,82.22,1323.04,1007,276,88,1371,0.824,246.83,56.89,0.4,0.1429,187.61,10.74,20.354,water +32%,high natural enemy pressure; intervention: water +32%
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,25,23.9,0.968,19.9,451.3,46.4,44.2,100,58.9,0.464,0.214,958.26,274.65,80.97,1313.88,988,275,79,1342,0.678,202.95,53.71,0.418,0.1473,201.12,10.99,20.214,,high natural enemy pressure
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,26,23.5,0.974,19.5,470.8,66.7,60.4,100,72.4,0.626,0.24,1043.99,284.72,85.91,1414.62,1120,287,90,1497,1.031,303.99,71,0.385,0.1423,192.97,10.28,21.763,water +32%; fertiliser +22%,high natural enemy pressure; intervention: water +32%; fertiliser +22%
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,27,23.6,0.973,19.6,490.4,55.2,54.7,100,66.2,0.55,0.233,976.8,288.36,88.76,1353.92,975,286,90,1351,0.555,170.08,68.06,0.407,0.1501,219.5,11.28,20.83,,high natural enemy pressure
aphidsim_tutorial,3,Naturalenemy_03_natural_enemy_6889,Naturalenemy_03,natural_enemy,Natural enemy incursion,6889,2.1.0,28,22.9,0.981,18.9,509.3,44.1,49.2,99.8,60.2,0.479,0.236,909.49,283.02,86.35,1278.86,890,290,90,1270,0.488,151.51,56.61,0.421,0.1538,214.66,11.91,19.675,,high natural enemy pressure
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,0,21.7,0.992,0,0,78,82,95,83.9,0.776,0,35.1,29.9,0,65,38,31,0,69,0,0,0,0,0,0,0,1,,setup observation
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,1,24.1,0.965,20.1,20.1,70.3,79.5,95.9,80.6,0.731,0,177.95,31.58,0.31,209.83,178,32,1,211,4.929,147.37,3.01,0.102,0.0399,2.54,0,3.228,,
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,2,23.2,0.978,19.2,39.3,62.5,76.8,96.8,77.1,0.685,0,262.19,42.94,2.19,307.31,256,39,1,296,3.387,107.21,14.48,0.132,0.0442,9.71,0.02,4.728,,
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,3,23.9,0.968,19.9,59.2,54,73.7,97.7,73.2,0.636,0,369.84,57.69,5.06,432.58,407,57,5,469,3.245,141.12,19.71,0.161,0.0486,15.67,0.18,6.655,,
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,4,24,0.967,20,79.2,45.1,70.2,98.6,69,0.584,0,488.32,75.5,9.41,573.24,462,73,7,542,2.811,165.69,25.6,0.199,0.0541,24.58,0.45,8.819,,
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,5,23.7,0.971,19.7,98.9,67.4,66,99.5,74.9,0.657,0,674.72,102.01,16.25,792.98,665,95,18,778,3.23,251.46,38.05,0.216,0.0512,30.85,0.88,12.2,water +32%,intervention: water +32%
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,6,23.4,0.975,19.4,118.3,57.5,61.6,100,69.8,0.594,0,766.66,130.97,26.99,924.63,738,140,26,904,1.736,184.17,47.83,0.283,0.0609,50.79,1.73,14.225,,
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,7,22.5,0.985,18.5,136.8,47.1,56.6,100,64.3,0.527,0,919.21,156.57,37.84,1113.62,918,149,43,1110,1.882,259.17,49.29,0.323,0.0692,67.09,3.09,17.133,,
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,8,22.2,0.988,18.2,155,68.4,51.2,100,69.1,0.585,0,996.77,190.15,52.37,1239.29,932,195,52,1179,1.283,213.04,64.94,0.336,0.0711,82.94,4.43,19.066,water +32%,intervention: water +32%
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,9,21.8,0.991,17.8,172.8,57.7,45.7,100,63.2,0.515,0.034,1013.01,214.8,64,1291.81,971,214,69,1254,0.865,175.85,62.48,0.369,0.0902,116.85,6.49,19.874,,Aphidius-like parasitoid pressure
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,10,21.1,0.996,17.1,189.9,47.1,62.1,100,66.6,0.555,0.066,1016.55,239.64,74.66,1330.84,1016,226,68,1310,0.777,179.23,68.18,0.37,0.0983,132.26,7.93,20.474,fertiliser +22%,intervention: fertiliser +22%
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,11,20.3,0.999,16.3,206.2,68.5,56.3,100,71.2,0.612,0.104,1048.17,265.34,84.57,1398.07,1087,259,87,1433,0.865,223.32,75.03,0.366,0.1063,146.9,9.19,21.509,water +32%,intervention: water +32%
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,12,19.5,1,15.5,221.7,58.4,50.7,100,65.5,0.542,0.139,970.72,278.83,89.64,1339.19,913,288,99,1300,0.46,131.74,68.75,0.392,0.1241,179.76,10.86,20.603,,
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,13,19.2,1,15.2,236.9,48.2,44.9,100,59.8,0.474,0.176,1000.65,279.33,88.16,1368.13,1062,270,80,1412,0.764,230.04,56.58,0.411,0.1369,189.25,11.85,21.048,,
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,14,19,1,15,251.9,38.3,61.3,99.8,63.3,0.516,0.21,958.21,281.67,88.84,1328.72,981,266,94,1341,0.586,176.64,62.78,0.409,0.1446,204.43,11.62,20.442,fertiliser +22%,high natural enemy pressure; intervention: fertiliser +22%
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,15,19.2,1,15.2,267.1,60.1,55.6,100,68.2,0.574,0.24,1001.56,285.97,90.13,1377.66,1027,272,89,1388,0.863,262.18,66.51,0.399,0.1472,201.71,11.54,21.195,water +32%,high natural enemy pressure; intervention: water +32%
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,16,19.6,1,15.6,282.7,50,50,100,62.5,0.506,0.231,960.7,284.74,89.44,1334.88,964,272,88,1324,0.599,184.85,61.71,0.416,0.1516,215.63,12,20.537,,high natural enemy pressure
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,17,19.9,1,15.9,298.6,39.9,44.5,99.8,56.8,0.44,0.24,926.08,276.01,84.99,1287.08,855,277,82,1214,0.588,180.72,52.24,0.43,0.1572,216.35,12.17,19.801,,high natural enemy pressure
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,18,19.9,1,15.9,314.5,61.4,60.7,100,70.8,0.606,0.24,1029.3,283.47,87.73,1400.5,1011,292,94,1397,1.057,314.21,67.82,0.389,0.1432,189.93,10.86,21.546,water +32%; fertiliser +22%,high natural enemy pressure; intervention: water +32%; fertiliser +22%
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,19,21,0.996,17,331.5,50.8,55.1,100,64.9,0.534,0.24,955.5,285.36,89.44,1330.3,914,286,86,1286,0.533,162.68,66.56,0.412,0.1529,221.28,11.61,20.466,,high natural enemy pressure
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,20,21.9,0.991,17.9,349.4,40,49.5,99.8,58.9,0.464,0.212,956.43,280.88,86.43,1323.74,910,271,84,1265,0.673,207.2,54.4,0.419,0.1472,201.8,11.96,20.365,,high natural enemy pressure
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,21,23,0.98,19,368.4,60.9,44,100,63.6,0.519,0.24,909.77,279.47,85.77,1275.01,838,286,83,1207,0.558,168.66,59.49,0.411,0.1509,205.97,11.43,19.615,water +32%,high natural enemy pressure; intervention: water +32%
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,22,24.1,0.965,20.1,388.5,49.4,60.5,100,66.7,0.556,0.237,934.15,280.56,85.39,1300.1,938,276,89,1303,0.754,226.84,59.8,0.398,0.1452,190.63,11.12,20.002,fertiliser +22%,high natural enemy pressure; intervention: fertiliser +22%
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,23,25.3,0.939,21.3,409.8,37.6,55.1,99.8,60.5,0.482,0.238,903.8,274.6,82.29,1260.69,843,280,78,1201,0.581,175.26,52.54,0.417,0.1517,203.29,11.38,19.395,,high natural enemy pressure
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,24,24.3,0.961,20.3,430.1,58,49.5,100,64.9,0.535,0.227,952.92,275.01,82.07,1310.01,946,285,82,1313,0.834,246.24,57.15,0.4,0.1434,186.23,10.7,20.154,water +32%,high natural enemy pressure; intervention: water +32%
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,25,24.7,0.953,20.7,450.8,46.4,44.1,100,58.8,0.463,0.235,932.38,269.16,79.94,1281.47,925,264,79,1268,0.64,189,52.33,0.421,0.1528,206.51,11.02,19.715,,high natural enemy pressure
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,26,24.5,0.958,20.5,471.3,66.6,60.4,100,72.4,0.626,0.24,972.77,278.4,83.98,1335.16,1028,276,83,1387,0.866,250.41,67.92,0.383,0.1411,186.6,10.12,20.541,water +32%; fertiliser +22%,high natural enemy pressure; intervention: water +32%; fertiliser +22%
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,27,23.5,0.974,19.5,490.8,55.1,54.7,100,66.2,0.549,0.214,990.86,282.82,86.04,1359.72,910,258,85,1253,0.77,230.52,63.74,0.399,0.1415,195.06,10.9,20.919,,high natural enemy pressure
aphidsim_tutorial,4,Naturalenemy_04_natural_enemy_6972,Naturalenemy_04,natural_enemy,Natural enemy incursion,6972,2.1.0,28,23.2,0.978,19.2,510,43.8,49.2,99.8,60,0.477,0.24,959.13,278.14,84.59,1321.86,1040,288,88,1416,0.629,191.45,57.18,0.422,0.1551,217.75,11.56,20.336,,high natural enemy pressure
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,0,20.7,0.998,0,0,78,82,95,83.9,0.776,0,35.64,30.36,0,66,36,29,2,67,0,0,0,0,0,0,0,1,,setup observation
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,1,22.5,0.985,18.5,18.5,71,79.6,95.9,80.8,0.735,0,129.97,32.12,0.32,162.41,136,33,0,169,3.26,98.98,3.12,0.102,0.0399,2.58,0,2.461,,
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,2,23.5,0.974,19.5,38,63.2,77,96.8,77.4,0.69,0,232.2,40.22,1.6,274.02,233,37,0,270,3.694,118.95,10.61,0.124,0.0435,7.31,0.02,4.152,,
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,3,22.8,0.982,18.8,56.8,55.3,74,97.7,73.8,0.643,0,325.09,53.68,4.12,382.89,348,56,5,409,3.022,122.74,17.85,0.153,0.0479,13.74,0.13,5.801,,
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,4,22.8,0.982,18.8,75.6,46.8,70.6,98.6,69.7,0.593,0,468.11,70.11,7.84,546.06,484,74,7,565,3.376,184.71,23.18,0.186,0.0527,21.18,0.36,8.274,,
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,5,21.8,0.991,17.8,93.4,70.2,66.8,99.5,76.1,0.673,0,567.95,97.08,14.54,679.56,556,96,10,662,2.26,162.88,37.8,0.207,0.0499,28.67,0.72,10.296,water +32%,intervention: water +32%
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,6,22.3,0.987,18.3,111.7,60.8,62.5,100,71.3,0.613,0,704.67,123.69,22.81,851.16,701,132,22,855,2.12,213.56,41.96,0.253,0.0569,40.49,1.46,12.896,,
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,7,21.4,0.994,17.4,129.1,51,57.7,100,66.1,0.548,0,880.31,149.6,33.12,1063.03,863,152,32,1047,2.11,272.97,47.32,0.305,0.0657,58.57,2.53,16.107,,
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,8,21.5,0.993,17.5,146.6,40.9,52.5,99.8,60.5,0.482,0,939.24,173.5,44.93,1157.67,991,176,48,1215,1.168,184.36,52.28,0.354,0.0769,85.73,4,17.54,,
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,9,20.9,0.997,16.9,163.5,62.6,47.1,100,65.4,0.541,0.036,999.29,200.45,57.52,1257.26,951,206,56,1213,1.133,209.26,61.9,0.357,0.0861,104.21,5.46,19.049,water +32%,Aphidius-like parasitoid pressure; intervention: water +32%
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,10,20.7,0.998,16.7,180.2,52.1,63.5,100,68.9,0.582,0.07,1021.62,228.87,70.18,1320.67,1033,229,74,1336,0.915,196.55,70.49,0.362,0.0961,126.1,7.04,20.01,fertiliser +22%,intervention: fertiliser +22%
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,11,19.3,1,15.3,195.5,42,57.9,99.8,63.1,0.513,0.101,1015.75,246,77.77,1339.53,992,228,76,1296,0.739,182.14,64.07,0.387,0.1123,154.33,8.95,20.296,,
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,12,18.7,1,14.7,210.2,64,52.2,100,68,0.572,0.147,1032.23,263.46,84.88,1380.57,990,269,87,1346,0.829,220.18,70.12,0.384,0.1218,169.29,9.86,20.918,water +32%,intervention: water +32%
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,13,18.3,0.998,14.3,224.5,54.3,46.6,100,62.5,0.506,0.178,971.15,269.93,87.25,1328.33,1028,283,85,1396,0.544,154.94,63.26,0.407,0.137,196.02,11.15,20.126,,
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,14,18.6,0.999,14.6,239.1,44.5,62.9,99.8,66,0.548,0.197,984.13,276.97,89.03,1350.13,957,305,85,1347,0.758,221.21,64.48,0.397,0.1371,188.12,11.3,20.456,fertiliser +22%,high natural enemy pressure; intervention: fertiliser +22%
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,15,17.3,0.992,13.3,252.4,66.7,57.2,100,71,0.609,0.24,997.36,285.54,91.96,1374.86,971,289,87,1347,0.8,239.3,71.25,0.393,0.1457,203.12,11.45,20.831,water +32%,high natural enemy pressure; intervention: water +32%
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,16,18.2,0.998,14.2,266.6,56.9,51.5,100,65.4,0.54,0.24,975.91,286.7,91.83,1354.44,955,281,96,1332,0.67,206.86,65.03,0.41,0.1516,215.14,12.13,20.522,,high natural enemy pressure
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,17,18.3,0.998,14.3,280.9,47.3,46,100,59.9,0.476,0.24,928.61,280.95,88.42,1297.99,917,275,97,1289,0.559,173.22,56.57,0.424,0.1555,217.29,12.37,19.667,,high natural enemy pressure
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,18,20.6,0.998,16.6,297.5,68.8,62.3,100,73.9,0.644,0.24,972.88,291.47,91.58,1355.94,982,298,89,1369,0.849,257.3,71.9,0.381,0.1407,188.2,11.16,20.545,water +32%; fertiliser +22%,high natural enemy pressure; intervention: water +32%; fertiliser +22%
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,19,20.9,0.997,16.9,314.4,58.2,56.7,100,68,0.572,0.227,944.43,295.59,92.54,1332.56,872,288,91,1251,0.607,190.7,67.14,0.398,0.1447,202.2,11.88,20.19,,high natural enemy pressure
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,20,21.4,0.994,17.4,331.8,47.5,51.1,100,62.1,0.502,0.22,939.16,292.21,89.81,1321.18,936,324,95,1355,0.635,202.28,57.74,0.412,0.1469,201.41,12.25,20.018,,high natural enemy pressure
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,21,21.5,0.993,17.5,349.3,68.8,45.5,100,66.8,0.557,0.23,934.09,293.66,89.75,1317.5,903,307,100,1310,0.653,205.39,63.24,0.4,0.1452,197.39,11.68,19.962,water +32%,high natural enemy pressure; intervention: water +32%
aphidsim_tutorial,5,Naturalenemy_05_natural_enemy_7055,Naturalenemy_05,natural_enemy,Natural enemy incursion,7055,2.1.0,22,23.3,0.977,19.3,368.6,57.4,61.9,100,69.9,0.595,0.231,953.55,297.95,90.65,1342.15,867,312,91,1270,0.725,229.06,66.04,0.391,0.1423,192.9,11.5,20.336,fertiliser +22%,high natural enemy pressure; intervention: fertiliser +22%
